본부명,지사명,표준시설코드,시설명,대피소명,소재지,전화번호,수용가능인원,위도,경도
경기,여주.이천,4153010011,용면,재난안전대책본부,경기도 이천시 신둔면,031-644-8505,,37.3136591,127.4104134
경기,여주.이천,4153010011,용면,용면리마을회관,경기도 이천시 신둔면,,,37.3136591,127.4104134
경기,여주.이천,4153010005,용풍,이천시청,경기도 이천시,031-644-2119,,37.2891308,127.4530256
경기,여주.이천,4153010005,용풍,선읍1리마을회관,경기도 이천시 장호원읍 선읍리,031-641-0234,60.0,37.1423932,127.5745335
경기,여주.이천,4153010005,용풍,송산3리마을회관,경기도 이천시 장호원읍 송산리,031-641-4001,20.0,37.1206615,127.5908364
경기,여주.이천,4153010005,용풍,송산1리마을회관,경기도 이천시 장호원읍 송산리,031-641-3001,34.0,37.1206615,127.5908364
경기,여주.이천,4153010005,용풍,이천시청,경기도 이천시 증일동,031-644-2119,,37.2619259,127.4302475
경기,여주.이천,4153010005,용풍,장호원읍사무소,경기도 이천시 장호원읍 진암리,031-644-2000,,37.11212099999999,127.6110307
충남,공주,4415010045,경천(양화),충남도청,충청남도 홍성군 홍북읍,041-120,,36.6413911,126.6853818
충남,공주,4415010045,경천(양화),경천중학교,충청남도 공주시 계룡면 경천리,041-852-4043,500.0,36.3200382,127.1480829
충남,공주,4415010045,경천(양화),충남도,충청남도 홍성군,041-635-4000,,36.6005553,126.6709053
충남,공주,4415010045,경천(양화),경천초등학교,충청남도 공주시 계룡면 경천리,041-852-4030,500.0,36.3200382,127.1480829
충남,공주,4415010045,경천(양화),계룡초등학교,충청남도 공주시 우성면 용봉리,041-857-5023,800.0,36.4394526,127.0221163
전북,고창,4579010049,평지(고수),연동회관,전라북도 고창군 고수면 평지리,063-563-3845,24.0,35.3701468,126.674962
전북,고창,4579010049,평지(고수),평지회관,전라북도 고창군 고수면 평지리,063-562-0277,19.0,35.3701468,126.674962
전북,고창,4579010049,평지(고수),고수면사무소,전라북도 고창군 고수면,063-560-8142,,35.3901425,126.6814458
경남,창원,4811010036,산남,진영대창초교,경상남도 김해시 진영읍 여래리,055-343-2563,300.0,35.2996765,128.7397107
경남,창원,4811010036,산남,부곡1경로당,경상남도 김해시 진영읍 진영리,055-343-3408,30.0,35.3081652,128.7236414
경남,창원,4811010036,산남,신방초교,경상남도 창원시 의창구 동읍,055-291-3317,300.0,35.3083537,128.6696025
경남,창원,4811010036,산남,금산초교,경상남도 김해시 진영읍 좌곤리,055-343-2310,135.0,35.300325,128.7053637
경남,창원,4811010036,산남,봉강초교,경상남도 창원시 의창구 동읍 봉강리,055-298-8678,300.0,35.3560667,128.6541565
경남,창원,4811010036,산남,산남마을회관,경상남도 창원시 의창구 동읍 산남리,,30.0,35.344029,128.6797331
경남,창원,4811010036,산남,제일고교,경상남도 김해시 진영읍 여래리,055-343-5411,300.0,35.2996765,128.7397107
경남,창원,4811010036,산남,동읍지구대,경상남도 창원시 의창구 동읍 용잠리,055-291-3112,,35.2800763,128.6841896
경남,창원,4811010036,산남,일동초교,경상남도 창원시 의창구 대산면 일동리,055-296-4578,300.0,35.3680557,128.6932723
경남,창원,4811010036,산남,,경상남도 김해시 진영읍 진영리,,,35.3081652,128.7236414
경남,창원,4811010036,산남,본산경로당,경상남도 김해시 진영읍 본산리,055-343-2692,30.0,35.3163609,128.7587322
경남,창원,4811010036,산남,화양초교,경상남도 창원시 의창구 동읍 화양리,055-253-7764,300.0,35.30061250000001,128.6524627
경남,창원,4811010036,산남,진영대흥초교,경상남도 김해시 진영읍 진영리,055-343-2087,1000.0,35.3081652,128.7236414
경남,창원,4811010036,산남,화양초교 ,경상남도 창원시 동읍,055-253-7764,300.0,35.3083537,128.6696025
경남,창원,4811010036,산남,한얼중교 ,경상남도 김해시 진영읍,055-343-2381,300.0,35.2945986,128.7394636
경남,창원,4811010036,산남,진영대흥초교 ,경상남도 김해시 진영읍,055-343-2087,1000.0,35.2945986,128.7394636
경남,창원,4811010036,산남,제일고교 ,경상남도 김해시 진영읍,055-343-5411,300.0,35.2945986,128.7394636
경남,창원,4811010036,산남,일동초교 ,경상남도 창원시 대산면,055-296-4578,300.0,35.3427782,128.7104629
경남,창원,4811010036,산남,신방초교 ,경상남도 창원시 동읍,055-291-3317,300.0,35.3083537,128.6696025
경남,창원,4811010036,산남,부곡1경로당 ,경상남도 김해시 진영읍,055-343-3408,30.0,35.2945986,128.7394636
경남,창원,4811010036,산남,본산경로당 ,경상남도 김해시 진영읍,055-343-2692,30.0,35.2945986,128.7394636
경남,창원,4811010036,산남,금산초교 ,경상남도 김해시 진영읍,055-343-2310,135.0,35.2945986,128.7394636
경남,창원,4811010036,산남,한얼중교,경상남도 김해시 진영읍 여래리,055-343-2381,300.0,35.2996765,128.7397107
경남,창원,4815010036,추곡,우산초등학교,경상남도 창원시 마산합포구 진동면 고현리,055-271-1843,2648.0,35.10223939999999,128.4753892
경남,창원,4815010036,추곡,창원시청,경상남도 창원시 의창구 용호동 ,055-225-4501,,35.2340868,128.6818106
경남,창원,4815010036,추곡,청아병원,경상남도 마산시 내서읍 중리,055-230-1700,290.0,35.2462598,128.5171461
경남,창원,4815010036,추곡,마산삼성병원,경상남도 마산시 합성동,055-290-6112,740.0,35.247743,128.5793471
경남,창원,4815010036,추곡,하북초등학교,경상남도 마산시 진북면,055-271-3074,300.0,35.149394,128.4599737
경남,창원,4815010032,학동,창원시청,경상남도 창원시 의창구 용호동 ,055-225-4501,,35.2340868,128.6818106
경남,창원,4815010032,학동,진북면사무소,경상남도 창원시 마산합포구 진북면 지산리,055-220-5160,,35.1196743,128.4663871
경남,창원,4815010032,학동,청아병원,경상남도 마산시 내서읍 중리,055-230-1700,290.0,35.2462598,128.5171461
경남,창원,4815010032,학동,마산삼성병원,경상남도 마산시 합성동,055-290-6112,740.0,35.247743,128.5793471
경남,창원,4815010032,학동,하북초등학교,경상남도 마산시 진북면,055-271-3074,300.0,35.149394,128.4599737
전북,순창,4577010121,서마,순창군청,전라북도 순창군 순창읍 순화리,063-650-1853,,35.3834812,127.1301535
강원,강릉,4215010013,사천,강원지역본부,강원특별자치도 춘천시 우두동 ,033-244-7814,,37.9063707,127.7372628
강원,강릉,4215010013,사천,강릉지사,강원특별자치도 강릉시 사천면 미노리,033-650-3277,,37.8279654,128.8578193
강원,강릉,4215010013,사천,강릉시청,강원특별자치도 강릉시 홍제동 ,033-650-3277,,37.7512918,128.8718733
강원,강릉,4215010013,사천,사천면 주민센터,강원특별자치도 강릉시 사천면 미노리,033-660-3656,,37.8279654,128.8578193
강원,강릉,4215010013,사천,한국산업안전보건공단 강원동부지사,강원특별자치도 강릉시 교동 ,033-820-2514,,37.7674347,128.8880731
강원,강릉,4215010013,사천,한국도로공사 강릉지사,강원특별자치도 강릉시 성산면 위촌리,033-811-6751,,37.7579223,128.8368611
강원,강릉,4215010013,사천,동해해양경찰서,강원특별자치도 동해시 부곡동 ,033-741-2641,,37.53793539999999,129.0927233
강원,강릉,4215010013,사천,강릉교육지원청,강원특별자치도 강릉시 노암동 ,033-640-3314,,37.7436407,128.9006479
강원,강릉,4215010013,사천,코레일 강원본부,강원특별자치도 강릉시 송정동 ,033-520-2453,,37.7772052,128.9269702
강원,강릉,4215010013,사천,한국가스안전공사 강원영동지사,강원특별자치도 강릉시 포남동 ,033-823-9110,,37.7740982,128.9079725
강원,강릉,4215010013,사천,한국전기안전공사 강원동부지사,강원특별자치도 강릉시 죽헌동 ,033-902-3100,,37.7847972,128.8688249
강원,강릉,4215010013,사천,MBC강릉방송국,강원특별자치도 강릉시 포남동 ,033-650-2290,,37.7740982,128.9079725
강원,강릉,4215010013,사천,KBS강릉방송국,강원특별자치도 강릉시 용강동 ,033-640-7100,,37.7534256,128.8905546
강원,강릉,4215010013,사천,공군 제18전투비행단,강원특별자치도 강릉시  ,033-649-3790,,37.7563022,128.8990843
강원,강릉,4215010013,사천,육군 제1901부대,강원특별자치도 강릉시  ,033-648-1643,,37.7563022,128.8990843
강원,강릉,4215010013,사천,육군 제1900부대,강원특별자치도 강릉시  ,033-521-0179,,37.7563022,128.8990843
강원,강릉,4215010013,사천,강릉소방서,강원특별자치도 강릉시 홍제동 ,033-610-8119,,37.7512918,128.8718733
강원,강릉,4215010013,사천,강릉경찰서,강원특별자치도 강릉시 포남동 ,033-650-9257,,37.7740982,128.9079725
강원,강릉,4215010013,사천,코레일 강원본부,강원특별자치도 강릉시 송정동 ,033-520-2453,,37.7772052,128.9269702
강원,강릉,4215010013,사천,강릉시청,강원특별자치도 강릉시 홍제동 ,033-640-4119,,37.7512918,128.8718733
강원,강릉,4215010013,사천,사천면 주민센터,강원특별자치도 강릉시 사천면 미노리,033-660-3656,300.0,37.8279654,128.8578193
강원,강릉,4215010013,사천,방동상리마을회관,강원특별자치도 강릉시 사천면 방동리,033-644-2676,273.0,37.8185665,128.8637179
강원,강릉,4215010013,사천,사기막리마을회관,강원특별자치도 강릉시 사천면 사기막리,033-647-0108,68.0,37.7768456,128.7724533
강원,강릉,4215010013,사천,사천초등학교,강원특별자치도 강릉시 사천면 미노리,033-644-1428,303.0,37.8279654,128.8578193
강원,강릉,4215010013,사천,강릉고려병원,강원특별자치도 강릉시 옥천동 ,033-649-0165,,37.7585472,128.9015863
강원,강릉,4215010013,사천,강릉동인병원,강원특별자치도 강릉시 포남동 ,033-650-6114,,37.7740982,128.9079725
강원,강릉,4215010013,사천,강릉아산병원,강원특별자치도 강릉시 사천면 방동리,033-610-3333,,37.8185665,128.8637179
강원,강릉,4215010013,사천,강릉의료원,강원특별자치도 강릉시 남문동 ,033-610-1200,,37.7494593,128.8894712
강원,강릉,4215010013,사천,강릉보건소,강원특별자치도 강릉시 내곡동 ,033-660-3010,,37.7376414,128.875436
강원,강릉,4215010013,사천,한국전력공사 강릉지사,강원특별자치도 강릉시 포남동 ,033-650-1383,,37.7740982,128.9079725
강원,강릉,4215010013,사천,KT 강릉지사,강원특별자치도 강릉시 포남동 ,033-652-0800,,37.7740982,128.9079725
강원,강릉,4215010013,사천,강원지방기상청,강원특별자치도 강릉시 사천면 방동리,033-650-0341,,37.8185665,128.8637179
강원,강릉,4215010013,사천,강릉국토관리사무소,강원특별자치도 강릉시 성산면 구산리,033-650-8816,,37.72088859999999,128.8290864
강원,강릉,4215010013,사천,판교2리 마을회관,강원특별자치도 강릉시 사천면 판교리,033-644-0564,33.0,37.8388096,128.8535858
강원,강릉,4215010013,사천,재난안전대책본부,강원특별자치도 강릉시 홍제동 ,033-650-3277,,37.7512918,128.8718733
강원,강릉,4215010013,사천,재난 안전 대책 본부,강원특별자치도 강릉시 홍제동 ,033-650-3277,,37.7512918,128.8718733
강원,강릉,4215010013,사천,운양초등학교,강원특별자치도 강릉시 사천면 판교리,033-660-6605,254.0,37.8388096,128.8535858
강원,강릉,4215010013,사천,사천초등학교,강원특별자치도 강릉시 사천면 미노리,033-644-1428,303.0,37.8279654,128.8578193
강원,강릉,4215010013,사천,사기막리 마을회관,강원특별자치도 강릉시 사천면 사기막리,033-647-0108,68.0,37.7768456,128.7724533
강원,강릉,4215010013,사천,방동상리마을회관,강원특별자치도 강릉시 사천면 방동리,033-644-2676,273.0,37.8185665,128.8637179
경북,포항.울릉,4711010113,용천,강동초등학교(단구분교장),경상북도 경주시 강동면 단구리,054-762-3264,130.0,36.0650159,129.2613493
경북,포항.울릉,4711010113,용천,내단3리경로당,경상북도 포항시 북구 기계면 내단리,054-243-2491,33.0,36.0665049,129.2326123
경북,포항.울릉,4711010113,용천,강동초등학교,경상북도 경주시 강동면 단구리,054-762-4008,150.0,36.0650159,129.2613493
경북,포항.울릉,4711010113,용천,단구1리 마을회관,경상북도 경주시 강동면 단구리,054-248-1389,12.0,36.0650159,129.2613493
경북,포항.울릉,4711010113,용천,내단1리노인회,경상북도 포항시 북구 기계면 내단리,054-246-2377,41.0,36.0665049,129.2326123
경북,포항.울릉,4711010113,용천,기계고등학교,경상북도 포항시 북구 기계면 현내리,054-243-2203,50.0,36.0761459,129.2037731
경북,포항.울릉,4711010113,용천,기계초등학교,경상북도 포항시 북구 기계면 현내리,054-243-2102,50.0,36.0761459,129.2037731
충북,옥천.영동,4374010046,죽촌,양강면사무소,충청북도 영동군 양강면 괴목리,043-740-5831,,36.1517226,127.7499705
충북,옥천.영동,4374010046,죽촌,죽촌종합마을회관,충청북도 영동군 양강면 죽촌리,,,36.12438090000001,127.800805
충북,옥천.영동,4374010046,죽촌,매곡초등학교,충청북도 영동군 매곡면 노천리,,0.0,36.1980818,127.9258141
경북,포항.울릉,4711010169,용연,학천초등학교,경상북도 포항시 북구 흥해읍 학천리,054-262-0509,2067.0,36.0783842,129.3066243
경북,포항.울릉,4711010169,용연,흥해고등학교,경상북도 포항시 북구 흥해읍 옥성리,054-261-1121,850.0,36.1046063,129.3407934
경북,포항.울릉,4711010169,용연,흥해중학교,경상북도 포항시 북구 흥해읍 옥성리,054-261-0712,2411.0,36.1046063,129.3407934
경북,포항.울릉,4711010169,용연,흥해읍사무소,경상북도 포항시 북구 흥해읍 남성리,054-240-7201,136.0,36.1029734,129.3489447
경북,포항.울릉,4711010169,용연,양백리마을회관,경상북도 포항시 북구 흥해읍 양백리,,60.0,36.1312394,129.3186623
경북,포항.울릉,4711010169,용연,신광면사무소,경상북도 포항시 북구 신광면 토성리,054-240-0602,80.0,36.12307759999999,129.2694569
경북,포항.울릉,4711010169,용연,신광중학교,경상북도 포항시 북구 신광면 토성리,054-243-0004,150.0,36.12307759999999,129.2694569
경북,포항.울릉,4711010169,용연,신광초등학교,경상북도 포항시 북구 신광면 토성리,054-243-0008,120.0,36.12307759999999,129.2694569
경북,포항.울릉,4711010169,용연,남송1리마을회관,경상북도 포항시 북구 흥해읍 남송리,054-261-5180 ,30.0,36.1045028,129.3760108
경북,포항.울릉,4711010169,용연,남성3리마을회관,경상북도 포항시 북구 흥해읍 남성리,054-261-0062,15.0,36.1029734,129.3489447
경북,포항.울릉,4711010169,용연,남성1리마을회관,경상북도 포항시 북구 흥해읍 남성리,054-262-5551,54.0,36.1029734,129.3489447
경북,포항.울릉,4711010169,용연,흥해남산초등학교,경상북도 포항시 북구 흥해읍 남성리,054-262-2432,2004.0,36.1029734,129.3489447
경북,포항.울릉,4711010169,용연,옥성2리마을회관,경상북도 포항시 북구 흥해읍 옥성리,054-261-1282,65.0,36.1046063,129.3407934
경북,포항.울릉,4711010169,용연,흥해중학교,경상북도 포항시 북구 흥해읍 옥성리,054-261-0711,500.0,36.1046063,129.3407934
경북,포항.울릉,4711010169,용연,대구교육해양수련원,경상북도 포항시 북구 흥해읍 곡강리,054-260-2612,1402.0,36.1121576,129.3994803
경북,포항.울릉,4711010169,용연,곡강3리마을회관,경상북도 포항시 북구 흥해읍 곡강리,-,29.0,36.1121576,129.3994803
경북,포항.울릉,4711010169,용연,금장2리마을회관,경상북도 포항시 북구 흥해읍 금장리,054-261-5799,30.0,36.1375301,129.3717606
경북,포항.울릉,4711010169,용연,금장1리마을회관,경상북도 포항시 북구 흥해읍 금장리,054-261-7546,36.0,36.1375301,129.3717606
경북,포항.울릉,4711010169,용연,용천1리마을회관,경상북도 포항시 북구 흥해읍 용천리,054-261-0021,21.0,36.1329753,129.3551457
경북,포항.울릉,4711010169,용연,용천2리마을회관,경상북도 포항시 북구 흥해읍 용천리,054-262-2080,28.0,36.1329753,129.3551457
경북,포항.울릉,4711010169,용연,곡강초등학교,경상북도 포항시 북구 흥해읍 용천리,054-261-0121,404.0,36.1329753,129.3551457
경북,포항.울릉,4711010169,용연,덕장2리마을회관,경상북도 포항시 북구 흥해읍 덕장리,054-261-1408,35.0,36.1439421,129.3381079
경북,포항.울릉,4711010169,용연,덕장1리마을회관,경상북도 포항시 북구 흥해읍 덕장리,054-261-1684,49.0,36.1439421,129.3381079
경북,포항.울릉,4711010169,용연,용전2리마을회관,경상북도 포항시 북구 흥해읍 용전리,054-261-9697,38.0,36.1243164,129.3355107
경북,포항.울릉,4711010169,용연,양백2리마을회관,경상북도 포항시 북구 흥해읍 양백리,054-262-0812,30.0,36.1312394,129.3186623
경북,포항.울릉,4711010169,용연,용전1리마을회관,경상북도 포항시 북구 흥해읍 용전리,-,30.0,36.1243164,129.3355107
경북,포항.울릉,4711010169,용연,양백1리마을회관,경상북도 포항시 북구 흥해읍 양백리,054-261-0544,30.0,36.1312394,129.3186623
경북,포항.울릉,4711010169,용연,용곡리마을회관,경상북도 포항시 북구 흥해읍 용곡리,054-261-0446,25.0,36.1254883,129.3082532
경북,포항.울릉,4711010169,용연,흥해실내체육관,경상북도 포항시 북구 흥해읍 옥성리,054-280-9575,658.0,36.1046063,129.3407934
충남,천안,4413010024,천흥,성거 119센터,충청남도 천안시 서북구 성거읍 천흥리,041-557-5119,55.0,36.8670279,127.2170909
충남,천안,4413010024,천흥,충남예술고등학교,충청남도 천안시 서북구 성거읍 천흥리,041-555-8003,200.0,36.8670279,127.2170909
충남,천안,4413010024,천흥,성거읍 행정복지센터,충청남도 천안시 서북구 성거읍 저리,041-521-6789,,36.8817425,127.2003663
충남,천안,4413010024,천흥,성거읍 행정복지센터,충청남도 천안시 서북구 성거읍 저리,041-521-6789,100.0,36.8817425,127.2003663
충남,아산,4413010024,천흥,성거읍사무소,충청남도 천안시 서북구 성거읍 저리,041-521-6782,100.0,36.8817425,127.2003663
충남,아산,4413010024,천흥,충남예술고등학교,충청남도 천안시 서북구 성거읍 천흥리,041-555-8003,200.0,36.8670279,127.2170909
충남,아산,4413010024,천흥,성거119센터,충청남도 천안시 서북구 성거읍 천흥리,041-557-5119,55.0,36.8670279,127.2170909
충북,옥천.영동,4374010071,누교,호탄마을화관,충청북도 영동군 양산면 호탄리,043-745-3449,100.0,36.1335323,127.6330309
충북,옥천.영동,4374010071,누교,호탄마을회관,충청북도 영동군 양산면 호탄리,043-745-3449,0.0,36.1335323,127.6330309
충북,괴산.증평,4376010099,이곡,보광초(화곡분교),충청북도 괴산군 사리면 이곡리,043-833-2050,,36.8024916,127.7118233
충남,아산,4420010042,죽산,가산2리 마을회관,충청남도 아산시 선장면 가산리,041-541-4546,37.0,36.8182046,126.8609818
충남,아산,4420010042,죽산,신곡리1구 마을회관,충청남도 아산시 신창면 신곡리,041-542-7664,30.0,36.8174772,126.8969346
충남,아산,4420010042,죽산,대흥2리 마을회관,충청남도 아산시 선장면 대흥리,041-543-7570,34.0,36.8040789,126.8735693
충남,아산,4420010042,죽산,가내2리 마을회관,충청남도 아산시 신창면 가내리,041-542-7450,55.0,36.805057,126.8930349
충남,아산,4420010042,죽산,선창1리 마을회관,충청남도 아산시 선장면 선창리,041-542-0878,23.0,36.7861228,126.8810739
충남,아산,4420010042,죽산,신동1리 마을회관,충청남도 아산시 선장면 신동리,,20.0,36.793954,126.8891319
충남,아산,4420010042,죽산,선창3리 마을회관,충청남도 아산시 선장면 선창리,041-542-5622,36.0,36.7861228,126.8810739
충남,아산,4420010042,죽산,신동2리 마을회관,충청남도 아산시 선장면 신동리,041-542-6793,28.0,36.793954,126.8891319
충남,아산,4420010042,죽산,선장면사무소,충청남도 아산시 선장면 군덕리,041-547-3172,50.0,36.7823154,126.8655079
충남,아산,4420010042,죽산,하키운동장,충청남도 아산시 신창면 수장리,041-547-3172,100.0,36.8064289,126.9650345
전북,순창,4577010172,구림,순창군청,전라북도 순창군 순창읍 순화리,063-650-1853,,35.3834812,127.1301535
전북,순창,4577010172,구림,치천마을회관,전라북도 순창군 구림면 금천리,063-652-8006,10.0,35.4710492,127.1052781
전북,순창,4577010172,구림,회룡마을회관,전라북도 순창군 구림면 성곡리,063-653-1229,10.0,35.4442395,127.1225623
전북,순창,4577010172,구림,운항마을회관,전라북도 순창군 구림면 운북리,063-652-8943,8.0,35.4712002,127.0495951
전북,순창,4577010172,구림,회문산 수련원,전라북도 순창군 구림면 금천리,063-652-9956,250.0,35.4710492,127.1052781
전북,순창,4577010172,구림,성곡장로교회,전라북도 순창군 구림면 성곡리,063-652-8758,20.0,35.4442395,127.1225623
전북,순창,4577010172,구림,방화마을회관,전라북도 순창군 구림면 방화리,063-653-8018,10.0,35.4712652,127.0791014
전북,순창,4577010179,청계,순창군청,전라북도 순창군 순창읍 순화리,063-650-1853,,35.3834812,127.1301535
전북,순창,4577010179,청계,팔덕면사무소,전라북도 순창군 팔덕면 용산리,063-650-5777,50.0,35.3951245,127.0976482
전북,순창,4577010109,종암,순창군청,전라북도 순창군 순창읍 순화리,063-650-1853,,35.3834812,127.1301535
전북,순창,4577010109,종암,보평회관,전라북도 순창군 쌍치면 금평리,,30.0,35.4950481,126.9921379
전북,순창,4577010109,종암,원옥산마을회관,전라북도 순창군 쌍치면 옥산리,063-652-2501,24.0,35.5055483,126.9742617
전북,순창,4577010109,종암,무동회관,전라북도 순창군 쌍치면 옥산리,063-652-2086,30.0,35.5055483,126.9742617
전북,순창,4577010109,종암,만수마을회관,전라북도 순창군 쌍치면 옥산리,063-652-6004,29.0,35.5055483,126.9742617
전북,순창,4577010029,인계,순창군청,전라북도 순창군 순창읍 순화리,063-650-1853,,35.3834812,127.1301535
전북,순창,4577010029,인계,건강장수연구소,전라북도 순창군 인계면 쌍암리,063-650-5714,1101.0,35.4376638,127.1411131
전북,순창,4577010029,인계,인계면사무소,전라북도 순창군 인계면 도룡리,063-650-5714,212.0,35.4208877,127.1415357
전북,순창,4577010029,인계,인계초등학교,전라북도 순창군 인계면,063-653-7264,200.0,35.4229035,127.1590133
충남,보령,4418010007,수부,충남도,충청남도 홍성군 홍북읍 신경리,041-635-4000,,36.6475081,126.6730166
충남,보령,4418010007,수부,웅천고등학교,충청남도 보령시 웅천읍 대창리,041-931-7461,250.0,36.2266257,126.6030127
충남,보령,4418010007,수부,성동리 노인회관,충청남도 보령시 웅천읍 성동리,041-933-3351,30.0,36.2461488,126.6165509
충남,보령,4418010007,수부,대창초등학교,충청남도 보령시 웅천읍 대창리,041-934-6693,300.0,36.2266257,126.6030127
충남,보령,4418010007,수부,웅천고등학교,충청남도 보령시 웅천읍 대창리,041-931-7461,250.0,36.2266257,126.6030127
충남,보령,4418010007,수부,성동리 노인회관,충청남도 보령시 웅천읍 성동리,041-933-3351,30.0,36.2461488,126.6165509
전북,전주.완주.임실,4575010128,오궁,오궁교회,전라북도 임실군 신덕면 오궁리,063-643-0988,50.0,35.693019,127.22746
전북,전주.완주.임실,4575010128,오궁,임실군청,전라북도 임실군 임실읍 이도리,063-640-2631,,35.61436,127.2851097
전북,전주.완주.임실,4575010128,오궁,신덕면사무소,전라북도 임실군 신덕면,063-640-4223,,35.6911121,127.1800979
충북,옥천.영동,4374010036,어촌,매곡면사무소,충청북도 영동군 매곡면 노천리,043-740-5792,,36.1980818,127.9258141
충북,옥천.영동,4374010036,어촌,마음수련원,충청북도 영동군 매곡면 공수리,,500.0,36.1646806,127.976768
충북,옥천.영동,4374010036,어촌,공수리회관,충청북도 영동군 매곡면 공수리,043-744-4942,100.0,36.1646806,127.976768
충북,옥천.영동,4374010036,어촌,마음수련회,충청북도 영동군 매곡면 공수리,,0.0,36.1646806,127.976768
충남,청양,4479010070,매산,화성중학교,충청남도 청양군 화성면 구재리,041-943-4571,589.0,36.4316972,126.7268013
충남,청양,4479010070,매산,매산2리회관,충청남도 청양군 화성면 매산리,041-943-1562,48.0,36.4356331,126.7415208
충남,청양,4479010070,매산,청양군,충청남도 청양군 청양읍 송방리,419402419,,36.4546208,126.7956576
충남,논산,4471010089,숭암,성대초등학교,충청남도 금산군 추부면 신평리,041-753-7168,312.0,36.2257201,127.5032484
충남,논산,4471010089,숭암,추부초등학교,충청남도 금산군 추부면 마전리,041-753-7909,1122.0,36.1938972,127.4614209
충남,논산,4471010089,숭암,추부면사무소,충청남도 금산군 추부면,041-750-2101,,36.2045852,127.491653
충남,논산,4471010089,숭암,추부초등학교,충청남도 금산군 추부면,041-753-7910,300.0,36.2045852,127.491653
충남,공주,4471010089,숭암,추부초등학교,충청남도 금산군 추부면 마전리,041-753-7910,300.0,36.1938972,127.4614209
충남,세종.대전.금산,4473010004,용암,대전)KBS,대전광역시 서구 만년동,042-470-7100,,36.36792680000001,127.3825052
충남,세종.대전.금산,4473010004,용암,대전)MBC,대전광역시 유성구 도룡동,042-330-2301,,36.38141299999999,127.3833177
충남,세종.대전.금산,4473010004,용암,논산시청,충청남도 논산시 내동,041-746-5114,,36.1830103,127.1018976
충남,세종.대전.금산,4473010004,용암,세종시청,세종특별자치시 보람동,044-300-3612,,36.4777829,127.2898933
충남,세종.대전.금산,4473010004,용암,효성세종병원,세종특별자치시 조치원읍 남리,044-860-3343,,36.5953503,127.3019211
충남,세종.대전.금산,4473010004,용암,세종시청,세종특별자치시 보람동,044-300-3621,,36.4777829,127.2898933
충남,세종.대전.금산,4473010004,용암,대전유성구청,대전광역시 유성구 어은동,042-611-2114,,36.3703199,127.3558014
충남,세종.대전.금산,4473010004,용암,대전서구청,대전광역시 서구 둔산동,042-288-2114,,36.3557875,127.3890025
충남,세종.대전.금산,4473010004,용암,홍성군,충청남도 홍성군 홍성읍 오관리,041-630-1114,,36.5992239,126.6620079
충남,세종.대전.금산,4473010004,용암,청양군청,충청남도 청양군 청양읍 송방리,041-940-2114,,36.4546208,126.7956576
충남,세종.대전.금산,4473010004,용암,세종시청,세종특별자치시 보람동,044-300-3612,,36.4777829,127.2898933
충남,세종.대전.금산,4473010004,용암,공주시청,충청남도 공주시 봉황동,041-940-8649,,36.448144,127.1191846
충남,세종.대전.금산,4473010004,용암,대전)KBS,대전광역시 서구 만년동,042-470-7100,,36.36792680000001,127.3825052
충남,세종.대전.금산,4473010004,용암,대전)MBC,대전광역시 유성구 도룡동,042-330-3144,,36.38141299999999,127.3833177
충남,세종.대전.금산,4473010004,용암,공주시청,충청남도 공주시 봉황동,041-1899-0088,,36.448144,127.1191846
충남,세종.대전.금산,4473010004,용암,논산국토관리사무소,대전광역시 동구 용전동,041-730-5860,,36.3539304,127.4344159
충남,세종.대전.금산,4473010004,용암,대전지방기상청,대전광역시 유성구 구성동,042-861-3692,,36.3711849,127.3677371
충남,세종.대전.금산,4473010004,용암,세종시청,세종특별자치시 보람동,044-300-3621,,36.4777829,127.2898933
충남,세종.대전.금산,4473010004,용암,대전)MBC,대전광역시 유성구 도룡동,042-330-3144,,36.38141299999999,127.3833177
충남,세종.대전.금산,4473010004,용암,금산군청,충청남도 금산군 금산읍,041-753-8282,,36.0959358,127.4720341
충남,세종.대전.금산,4473010004,용암,세종시청,세종특별자치시 보람동,044-300-3621,,36.4777829,127.2898933
충남,세종.대전.금산,4473010004,용암,세종시청,세종특별자치시 보람동,044-300-3621,,36.4777829,127.2898933
충남,공주,4473010004,용암,국촌1리마을회관,충청남도 연기군 서면 국촌리,,29.0,36.5717562,127.2693797
충남,공주,4473010004,용암,성제1리마을회관,충청남도 연기군 서면 성제리,,20.0,36.5895888,127.2620628
충남,공주,4473010004,용암,봉암2리마을회관,충청남도 연기군 서면 봉암리,,39.0,36.559956,127.2870436
충남,공주,4473010004,용암,봉암1리복지회관,충청남도 연기군 서면 봉암리,044-867-7222,79.0,36.559956,127.2870436
충남,공주,4473010004,용암,월하4리마을회관,충청남도 연기군 서면 월하리,,28.0,36.5787575,127.2891615
충남,공주,4473010004,용암,월하3리마을회관,충청남도 연기군 서면 월하리,044-862-8610,34.0,36.5787575,127.2891615
충남,공주,4473010004,용암,국촌2리마을회관,충청남도 연기군 서면 국촌리,044-867-9944,40.0,36.5717562,127.2693797
충남,공주,4473010004,용암,쌍전리마을회관,충청남도 연기군 서면 쌍전리,,25.0,36.5780455,127.2762146
경북,포항.울릉,4711010098,삼정(금장리),구룡포동부초교,경상북도 포항시 남구 대보면 구만리,054-276-9597,160.0,36.0736013,129.5498355
